Generation	env
69.950000	79.098175
70.000000	81.643377
70.050000	56.267530
70.100000	62.412970
70.150000	58.674159
70.200000	54.194857
70.250000	61.047500
70.300000	55.278431
70.350000	56.083807
70.400000	62.997261
70.450000	52.948775
70.500000	57.313258
70.550000	53.753801
70.600000	57.205994
70.650000	55.736371
70.700000	58.554537
70.750000	57.078725
70.800000	54.165389
70.850000	52.274456
70.900000	54.375327
70.950000	54.659324
71.000000	53.259378
71.050000	39.614879
71.100000	42.738139
71.150000	38.477430
71.200000	37.154262
71.250000	33.841687
71.300000	38.308995
71.350000	46.069010
71.400000	36.733142
71.450000	41.385269
71.500000	41.818183
71.550000	38.934305
71.600000	43.856419
71.650000	42.134115
71.700000	40.574673
71.750000	39.824655
71.800000	41.170576
71.850000	37.353362
71.900000	42.035585
71.950000	40.949670
72.000000	41.033944
72.050000	47.183656
72.100000	43.143003
72.150000	45.675006
72.200000	46.809858
72.250000	44.941046
72.300000	47.328774
72.350000	44.690701
72.400000	43.896624
72.450000	42.450127
72.500000	39.172425
72.550000	45.875608
72.600000	43.626259
72.650000	47.871166
72.700000	46.309765
72.750000	47.164618
72.800000	44.245203
72.850000	49.209848
72.900000	48.063758
72.950000	44.619672
73.000000	46.596209
73.050000	87.594053
73.100000	85.072482
73.150000	84.388858
73.200000	84.720637
73.250000	86.275508
73.300000	82.276697
73.350000	88.322126
73.400000	85.077344
73.450000	86.988101
73.500000	84.843120
73.550000	85.999837
73.600000	84.902367
73.650000	83.806570
73.700000	86.188444
73.750000	82.245078
73.800000	82.523227
73.850000	85.075692
73.900000	85.223479
73.950000	86.859776
74.000000	84.223124
74.050000	38.911580
74.100000	43.293094
74.150000	37.627569
74.200000	42.540169
74.250000	42.082676
74.300000	42.846084
74.350000	44.501669
74.400000	35.903397
74.450000	40.195116
74.500000	37.340375
74.550000	43.434350
74.600000	40.185224
74.650000	35.893471
74.700000	39.925835
74.750000	37.938985
74.800000	39.147576
74.850000	44.350316
74.900000	41.132310
74.950000	42.789248
75.000000	36.145995
75.050000	36.646111
75.100000	39.188785
75.150000	40.655256
75.200000	40.167016
75.250000	41.177530
75.300000	41.479706
75.350000	43.068965
75.400000	40.726101
75.450000	37.245823
75.500000	40.277201
75.550000	39.737056
75.600000	39.694552
75.650000	42.477545
75.700000	40.651463
75.750000	37.397662
75.800000	39.484319
75.850000	42.188446
75.900000	37.241470
75.950000	40.803367
76.000000	40.917421
76.050000	35.803551
76.100000	35.956013
76.150000	38.193134
76.200000	37.698736
76.250000	34.114021
76.300000	36.847342
76.350000	36.849756
76.400000	36.866141
76.450000	36.815613
76.500000	37.284536
76.550000	37.400765
76.600000	35.385167
76.650000	32.628824
76.700000	38.546865
76.750000	37.201297
76.800000	35.117811
76.850000	34.044153
76.900000	34.993143
76.950000	39.210505
77.000000	35.017253
77.050000	25.057762
77.100000	24.804589
77.150000	25.623985
77.200000	26.283450
77.250000	25.340882
77.300000	24.469050
77.350000	30.837929
77.400000	25.412045
77.450000	26.548062
77.500000	27.771182
77.550000	24.555160
77.600000	23.967931
77.650000	26.080375
77.700000	28.871530
77.750000	25.243928
77.800000	25.840607
77.850000	23.551879
77.900000	21.269320
77.950000	27.614075
78.000000	24.078041
78.050000	66.404142
78.100000	70.425987
78.150000	70.935221
78.200000	73.553133
78.250000	71.170654
78.300000	71.094468
78.350000	72.650561
78.400000	65.572702
78.450000	68.857163
78.500000	72.186670
78.550000	68.399858
78.600000	68.251152
78.650000	72.131068
78.700000	72.427919
78.750000	72.374043
78.800000	69.834174
78.850000	74.425882
78.900000	66.311854
78.950000	71.347967
79.000000	69.980125
79.050000	50.195313
79.100000	50.323630
79.150000	49.785535
79.200000	50.813498
79.250000	50.043888
79.300000	54.266331
79.350000	49.850348
79.400000	51.399081
79.450000	51.048309
79.500000	48.746931
79.550000	55.404740
79.600000	49.920344
79.650000	50.957090
79.700000	52.994846
79.750000	50.597729
79.800000	54.094998
79.850000	48.015115
79.900000	50.464230
79.950000	48.342085
80.000000	51.400009
80.050000	46.260913
80.100000	46.886423
80.150000	47.730463
80.200000	52.908985
80.250000	45.368777
80.300000	47.791568
80.350000	47.710228
80.400000	46.530463
80.450000	51.665736
80.500000	49.038202
80.550000	47.199615
80.600000	50.299652
80.650000	49.889297
80.700000	42.014685
80.750000	45.844411
80.800000	44.891124
80.850000	48.115263
80.900000	44.839151
80.950000	50.268759
81.000000	52.580584
81.050000	46.651193
81.100000	45.591797
81.150000	47.548449
81.200000	44.060385
81.250000	47.777406
81.300000	48.226852
81.350000	49.091174
81.400000	48.402809
81.450000	48.764583
81.500000	50.022144
81.550000	42.749695
81.600000	42.415549
81.650000	45.465420
81.700000	44.249479
81.750000	52.285358
81.800000	48.491746
81.850000	46.543462
81.900000	44.866735
81.950000	48.352919
82.000000	44.975475
82.050000	45.068785
82.100000	42.598780
82.150000	42.772644
82.200000	45.548338
82.250000	45.154397
82.300000	42.777838
82.350000	45.260933
82.400000	44.461636
82.450000	48.250734
82.500000	48.143314
82.550000	37.839747
82.600000	42.700653
82.650000	44.771687
82.700000	42.944696
82.750000	42.826854
82.800000	42.161323
82.850000	46.706985
82.900000	40.445226
82.950000	43.640203
83.000000	39.887692
83.050000	27.679307
83.100000	23.753946
83.150000	23.278314
83.200000	26.212396
83.250000	21.825882
83.300000	29.071807
83.350000	26.274484
83.400000	26.910084
83.450000	27.602767
83.500000	24.513029
83.550000	23.931141
83.600000	25.268164
83.650000	22.937850
83.700000	24.727959
83.750000	29.364277
83.800000	23.471419
83.850000	24.711971
83.900000	24.513775
83.950000	23.764316
84.000000	26.664798
84.050000	51.092682
84.100000	47.589854
84.150000	50.417145
84.200000	47.678292
84.250000	48.720874
84.300000	50.436978
84.350000	53.314288
84.400000	52.599437
84.450000	48.101213
84.500000	46.731242
84.550000	47.617358
84.600000	53.184335
84.650000	49.258149
84.700000	47.237241
84.750000	50.684447
84.800000	48.129732
84.850000	51.109171
84.900000	52.665617
84.950000	52.485994
85.000000	51.918604
85.050000	10.861269
85.100000	7.894726
85.150000	8.976793
85.200000	9.606428
85.250000	9.535460
85.300000	11.612854
85.350000	7.795747
85.400000	10.111460
85.450000	12.636611
85.500000	10.428671
85.550000	9.753920
85.600000	8.444969
85.650000	9.856832
85.700000	8.623542
85.750000	9.949784
85.800000	7.587084
85.850000	8.238593
85.900000	11.480943
85.950000	11.555335
86.000000	9.553037
86.050000	41.650197
86.100000	41.380610
86.150000	38.327437
86.200000	41.565355
86.250000	39.397960
86.300000	37.590067
86.350000	43.349833
86.400000	40.769110
86.450000	40.568966
86.500000	44.292511
86.550000	38.764977
86.600000	45.521186
86.650000	46.009739
86.700000	41.399423
86.750000	42.971070
86.800000	40.431201
86.850000	39.091804
86.900000	43.009453
86.950000	43.323386
87.000000	43.522108
87.050000	54.339558
87.100000	52.406702
87.150000	53.436818
87.200000	51.415554
87.250000	49.534573
87.300000	53.497025
87.350000	49.663009
87.400000	51.444152
87.450000	57.540096
87.500000	53.022713
87.550000	50.955446
87.600000	50.822376
87.650000	48.682033
87.700000	49.070067
87.750000	54.216270
87.800000	50.715559
87.850000	53.758660
87.900000	54.686972
87.950000	55.116010
88.000000	56.835411
88.050000	43.845512
88.100000	47.021220
88.150000	46.075418
88.200000	43.986301
88.250000	44.163381
88.300000	42.255733
88.350000	43.691966
88.400000	46.990036
88.450000	42.934827
88.500000	46.082439
88.550000	44.806197
88.600000	46.740513
88.650000	47.696055
88.700000	40.325099
88.750000	44.319700
88.800000	43.300136
88.850000	43.977183
88.900000	44.925030
88.950000	44.197366
89.000000	50.052998
89.050000	57.367920
89.100000	59.555276
89.150000	60.975000
89.200000	59.244422
89.250000	58.318115
89.300000	54.287507
89.350000	53.182724
89.400000	59.286697
89.450000	58.463851
89.500000	59.062988
89.550000	59.594134
89.600000	57.790253
89.650000	58.362138
89.700000	56.258204
89.750000	57.996174
89.800000	59.209839
89.850000	56.661399
89.900000	56.610038
89.950000	57.779175
90.000000	60.387849
90.050000	43.149993
90.100000	46.846020
90.150000	46.329403
90.200000	46.010881
90.250000	45.373371
90.300000	46.866128
90.350000	42.929622
90.400000	44.886448
90.450000	44.541640
90.500000	45.283819
90.550000	43.251914
90.600000	45.947831
90.650000	43.551450
90.700000	46.383056
90.750000	42.992585
90.800000	46.425261
90.850000	47.197711
90.900000	44.839063
90.950000	45.538810
91.000000	46.543634
91.050000	54.207400
91.100000	47.296686
91.150000	51.625551
91.200000	50.725650
91.250000	52.781577
91.300000	53.553260
91.350000	49.499830
91.400000	54.812198
91.450000	53.501036
91.500000	55.047306
91.550000	55.648893
91.600000	52.460550
91.650000	53.289071
91.700000	55.821892
91.750000	53.719644
91.800000	53.066963
91.850000	54.074521
91.900000	53.209852
91.950000	59.151749
92.000000	54.857679
92.050000	82.300794
92.100000	85.113284
92.150000	85.940715
92.200000	84.488721
92.250000	86.136274
92.300000	82.888249
92.350000	80.135442
92.400000	82.267161
92.450000	88.303641
92.500000	80.881384
92.550000	81.479375
92.600000	80.953691
92.650000	81.848955
92.700000	85.194838
92.750000	81.362089
92.800000	82.671329
92.850000	80.632209
92.900000	85.264273
92.950000	78.922223
93.000000	80.800447
93.050000	56.016122
93.100000	54.830243
93.150000	60.609984
93.200000	57.251082
93.250000	54.421498
93.300000	52.526039
93.350000	57.808552
93.400000	60.584574
93.450000	56.690476
93.500000	55.240596
93.550000	53.648568
93.600000	57.950247
93.650000	58.402833
93.700000	55.999599
93.750000	55.400940
93.800000	57.239682
93.850000	57.382085
93.900000	55.268851
93.950000	55.310517
94.000000	58.940760
94.050000	68.344366
94.100000	72.073166
94.150000	72.183790
94.200000	72.024801
94.250000	69.651320
94.300000	74.676551
94.350000	69.826720
94.400000	69.650925
94.450000	67.998669
94.500000	75.792716
94.550000	75.375946
94.600000	74.353641
94.650000	71.397815
94.700000	75.918410
94.750000	71.756870
94.800000	72.416413
94.850000	74.895507
94.900000	70.072415
94.950000	69.579751
95.000000	69.444763
95.050000	32.132764
95.100000	26.076309
95.150000	27.859069
95.200000	30.445638
95.250000	26.369704
95.300000	29.033901
95.350000	29.494326
95.400000	26.106637
95.450000	28.012198
95.500000	32.350615
95.550000	33.582036
95.600000	31.635931
95.650000	30.058967
95.700000	32.171122
95.750000	30.730539
95.800000	34.449568
95.850000	28.527864
95.900000	31.491171
95.950000	28.549397
96.000000	29.712917
96.050000	14.782937
96.100000	14.088809
96.150000	14.665617
96.200000	14.589267
96.250000	15.231610
96.300000	13.748430
96.350000	16.058548
96.400000	17.688882
96.450000	17.689450
96.500000	13.385851
96.550000	16.435775
96.600000	15.782964
96.650000	16.012586
96.700000	16.741496
96.750000	16.665574
96.800000	14.864099
96.850000	16.130196
96.900000	18.529818
96.950000	18.405588
97.000000	16.900318
97.050000	54.552190
97.100000	55.821377
97.150000	52.301435
97.200000	54.548529
97.250000	59.276395
97.300000	58.088482
97.350000	56.698213
97.400000	58.114974
97.450000	56.528501
97.500000	56.064070
97.550000	53.128161
97.600000	55.130936
97.650000	56.143352
97.700000	51.979366
97.750000	53.156701
97.800000	55.000204
97.850000	48.639359
97.900000	53.877807
97.950000	56.583531
98.000000	54.658281
98.050000	46.836652
98.100000	51.614376
98.150000	48.839725
98.200000	45.903748
98.250000	50.307908
98.300000	45.897288
98.350000	49.188007
98.400000	52.117751
98.450000	53.848520
98.500000	51.207479
98.550000	51.962392
98.600000	47.220573
98.650000	46.169871
98.700000	46.057023
98.750000	51.499704
98.800000	48.343347
98.850000	50.598683
98.900000	49.651668
98.950000	46.803034
99.000000	44.313392
99.050000	29.200915
99.100000	28.803360
99.150000	33.090630
99.200000	29.994906
99.250000	29.411904
99.300000	28.996007
99.350000	30.905454
99.400000	26.900405
99.450000	31.878850
99.500000	30.974074
99.550000	31.800302
99.600000	30.729827
99.650000	34.271261
99.700000	30.301879
99.750000	32.996312
99.800000	31.899569
99.850000	32.203460
99.900000	32.021699
99.950000	28.795189
100.000000	28.049878
100.050000	63.019600
100.100000	64.320741
100.150000	62.711749
100.200000	60.782110
100.250000	65.711152
100.300000	62.416727
100.350000	63.366409
100.400000	62.907902
100.450000	64.113429
100.500000	62.208562
100.550000	67.510780
100.600000	64.721917
100.650000	63.671578
100.700000	64.821433
100.750000	63.231315
100.800000	65.667117
100.850000	64.148223
100.900000	64.729425
100.950000	60.268194
101.000000	65.639550
101.050000	49.488956
101.100000	44.470475
101.150000	51.321726
101.200000	46.757033
101.250000	48.527220
101.300000	50.194870
101.350000	50.832611
101.400000	47.022504
101.450000	47.239814
101.500000	47.791598
101.550000	54.632330
101.600000	52.164370
101.650000	49.492314
101.700000	47.629272
101.750000	51.134771
101.800000	51.281484
101.850000	49.942814
101.900000	50.365097
101.950000	54.466555
102.000000	52.233482
102.050000	63.594399
102.100000	61.042753
102.150000	63.009473
102.200000	62.275912
102.250000	61.021701
102.300000	60.414064
102.350000	62.071734
102.400000	61.691536
102.450000	64.416786
102.500000	63.393665
102.550000	62.073508
102.600000	60.688757
102.650000	59.989513
102.700000	61.456655
102.750000	65.840478
102.800000	62.346242
102.850000	60.734244
102.900000	62.033208
102.950000	62.159604
103.000000	66.024390
103.050000	28.996411
103.100000	29.249615
103.150000	33.182243
103.200000	31.910282
103.250000	29.961784
103.300000	25.243129
103.350000	30.061912
103.400000	30.970066
103.450000	28.754332
103.500000	31.860673
103.550000	28.477906
103.600000	34.147993
103.650000	31.469379
103.700000	34.159598
103.750000	31.441559
103.800000	33.268139
103.850000	35.616058
103.900000	26.950518
103.950000	33.014045
104.000000	26.665832
104.050000	59.059417
104.100000	61.996874
104.150000	56.912186
104.200000	59.374588
104.250000	62.316324
104.300000	62.082703
104.350000	61.579452
104.400000	58.952065
104.450000	62.289672
104.500000	58.846303
104.550000	59.996878
104.600000	57.999165
104.650000	64.639266
104.700000	57.822137
104.750000	60.509589
104.800000	61.422425
104.850000	61.275312
104.900000	59.256015
104.950000	56.205348
105.000000	55.758525
105.050000	86.994950
105.100000	87.905003
105.150000	86.056108
105.200000	90.962070
105.250000	87.054751
105.300000	88.314479
105.350000	88.706895
105.400000	92.751843
105.450000	87.583141
105.500000	84.848387
105.550000	88.431569
105.600000	83.130048
105.650000	85.284058
105.700000	87.723695
105.750000	90.467639
105.800000	87.332794
105.850000	86.276709
105.900000	86.987610
105.950000	90.557497
106.000000	85.991560
106.050000	46.543837
106.100000	48.128373
106.150000	49.209533
106.200000	48.178087
106.250000	45.295917
106.300000	46.746956
106.350000	47.453064
106.400000	47.909997
106.450000	46.236909
106.500000	44.428225
106.550000	45.361669
106.600000	45.589812
106.650000	45.923144
106.700000	45.793502
106.750000	46.523038
106.800000	49.677282
106.850000	49.738498
106.900000	49.150570
106.950000	47.779559
107.000000	46.771742
107.050000	42.158071
107.100000	46.737983
107.150000	42.887462
107.200000	46.501662
107.250000	44.821440
107.300000	48.098502
107.350000	48.091093
107.400000	44.451150
107.450000	47.024709
107.500000	45.767843
107.550000	42.327848
107.600000	44.697937
107.650000	43.917028
107.700000	45.381041
107.750000	46.555144
107.800000	49.554269
107.850000	43.403064
107.900000	45.243607
107.950000	49.028840
108.000000	48.980165
108.050000	30.631626
108.100000	30.208787
108.150000	26.708959
108.200000	29.739558
108.250000	32.403371
108.300000	29.678733
108.350000	29.909800
108.400000	32.866657
108.450000	33.809590
108.500000	29.725871
108.550000	30.017141
108.600000	27.604559
108.650000	30.271651
108.700000	30.332831
108.750000	28.854427
108.800000	28.699321
108.850000	32.009970
108.900000	29.852896
108.950000	31.010140
109.000000	33.610007
109.050000	79.367721
109.100000	79.425352
109.150000	83.679571
109.200000	80.282427
109.250000	86.007889
109.300000	83.849860
109.350000	82.900590
109.400000	79.076842
109.450000	77.048239
109.500000	85.161780
109.550000	79.809213
109.600000	78.134700
109.650000	81.029191
109.700000	84.278438
109.750000	83.097786
109.800000	80.025699
109.850000	83.277725
109.900000	76.238904
109.950000	80.846569
110.000000	82.023169
110.050000	30.656338
110.100000	25.268944
110.150000	28.535484
110.200000	27.613680
110.250000	28.150493
110.300000	26.764860
110.350000	30.504479
110.400000	26.248750
110.450000	28.099637
110.500000	25.744205
110.550000	28.794869
110.600000	27.529826
110.650000	25.737228
110.700000	26.376252
110.750000	27.152717
110.800000	26.925782
110.850000	25.182781
110.900000	28.618524
110.950000	23.668909
111.000000	22.033169
111.050000	27.616677
111.100000	35.645023
111.150000	36.396080
111.200000	28.882232
111.250000	30.070918
111.300000	29.742078
111.350000	29.782905
111.400000	34.523878
111.450000	30.324362
111.500000	30.084484
111.550000	36.724848
111.600000	36.263254
111.650000	33.521060
111.700000	30.154213
111.750000	29.824245
111.800000	31.488873
111.850000	29.983963
111.900000	32.554042
111.950000	30.170785
112.000000	28.893894
112.050000	56.603315
112.100000	59.986059
112.150000	58.855190
112.200000	56.609999
112.250000	56.903047
112.300000	58.031453
112.350000	55.600274
112.400000	57.755342
